Category;Title;Ingredients
viande;Boeuf carottes au cidre brut;farine, poivre, sel, quatre-épices, lardons, huile d'olive, oignon, carotte, bourguignon, ail, échalote, bouquet garni, double concentré de tomates, cidre
viande;Filet mignon au camembert;poivre, sel, beurre, filet mignon, échalote, camembert, crème fleurette, cidre
viande;Paupiettes de lapin en papillote;sel, poivre, huile d'olive, carotte, courgette, paupiette, crème fraîche liquide
viande;Potée toute simple à la saucisse de Toulouse;gros sel, carotte, saucisse de Toulouse, chou blanc, pomme de terre
viande;Tarte à la saucisse de Strasbourg;sel, poivre, gruyère râpé, moutarde, pâte brisée, saucisse de Strasbourg, oeuf, crème liquide, chapelure
viande;Gâteau de pommes de terre au confit de canard;sel, poivre, pomme de terre, confit de canard, ail
viande;Cake poulet fumé - curry;poivre, levure chimique, curry, beurre, farine, oeuf, blanc de poulet, olives noires, vin blanc, lait
viande;Brochettes de rognons de veau et tomates grillées;sel, tomate, thym, huile, tomate, rognon de veau
viande;Blanc de poulet sauce aux champignons et poireaux au four en 30...;Beurre spécial cuisson Elle & Vire, Crème légère & Ail Confit Infusé, blanc de poulet, champignon, poireau, huile d'olive, oignon
viande;Tourtière de Ris de Veau aux Girolles;sel, poivre, farine, beurre, vin, ris de veau, girolles, pâte feuilletée, oeuf, lait, paprika
viande;Langue de boeuf sauce piquante;sel, poivre, persil, moutarde, farine, beurre, vinaigre de vin, échalote, vin blanc, cornichon au vinaigre, langue, cube de bouillon
viande;Blanc de poulet aux endives, champignons et lardons;sel, poivre, persil, beurre, farine, cognac, crème fraîche, oignon, blanc de poulet, endive, lardons fumés, champignons de Paris
viande;Boulettes surprises de Pati;Ras el Hanout, coriandre, persil, poivre, sel, oeuf, viande hachée, pomme de terre, ail
viande;Cake aux saucisses;sel, levure, gruyère râpé, farine, knacki, lait, oeuf
viande;Curry d'espadon;huile d'olive, sel, poivre, piment, curry, crème fraîche, tomate, oignon, espadon, pomme, ail, lait de coco, cannelle
viande;Pilons de poulet à la sauce tomate, olives et champignons;piment d'Espelette, poivre, sel, poivron rouge, sucre, oignon, huile d'olive, pilon de poulet, pulpe de tomate, olives vertes, champignons de Paris
viande;Poulet coco citronnelle (6ème rencontre);oignon, tomate, poivron rouge, carotte, cuisse de poulet, lait de coco, citronnelle, feuille de laurier, thym, piment, poivre, citron vert, graines de coriandre, petit piment, petit piment, bois d'Inde, ail
viande;Boulettes de boeuf (avec restes de rôti);gruyère râpé, romarin, oignon, moutarde, viande hachée, ail, basilic, brick
viande;Lapin mijoté aux champignons;sel, poivre, farine, beurre, feuille de laurier, thym, oignon, lapin, ail, champignon, jaune d'oeuf, crème
viande;Mique ou Farçun au petit salé;sel, beurre, levure de boulanger, farine, oeuf, lait, oignon, poireau, carotte, chou, navet, andouille
viande;Fricassée de foie et rognons à la gérard;oignon, sel, poivre, cumin, coriandre, rognons, foie, cube de bouillon, ail
viande;Lapin à l'ail en cocotte au four;lapin, vin blanc, ail, ail, ail
viande;Sauté de dinde au chorizo;origan, sel, poivre, farine, huile d'olive, oignon, dinde, pulpe de tomate, chorizo, cube de bouillon, eau
viande;Colombo de poulet au Thermomix;huile, piment de Cayenne, persil, thym, oignon, courgette, aubergine, filet de poulet, pomme de terre, ail, épices à colombo, jus de citron, lait de coco, sel et poivre, coriandre, vinaigre, échalote, ail, épices à colombo
viande;Escalopes farcies à l'italienne;poivre, fromage râpé, tomate séchée, huile d'olive, escalope, Jambon de Parme, gouda, jaune d'oeuf, chapelure, Parmesan, ricotta, herbes
viande;Filet mignon de porc façon Wellington;sel, poivre, origan, filet mignon, champignon frais, échalote, oignon blanc, herbes de Provence, pâte feuilletée
viande;Osso bucco de lotte;huile, sel, poivre, fond de veau, tomate, carotte, oignon, lotte, ail, fumet
viande;Paupiettes de veau au Monsieur Cuisine;huile d'olive, vinaigre balsamique, moutarde, fond de veau, paupiette de veau, ail, vin blanc, eau, sel et poivre
viande;Emincé de foie-Sürlawerla (Alsace);sel, poivre, farine, fond de veau, beurre, oignon, foie, madère, eau
viande;Gigot d'agneau pourpre aux vin rouge et airelles;pruneau, miel, vin rouge, airelles, gigot d'agneau, bouquet garni, ail
viande;Grosses saucisses au vin blanc et à la moutarde;moutarde, vin, saucisse, herbes de Provence
viande;Minis ramequins de crèmes brûlées au foie gras et aux figues;sel, poivre, miel, cognac, vin, figue, jaune d'oeuf, Foie gras, crème liquide, lait, cassonade
viande;Poulet rôti chasseur au romarin (cocotte);sel, poivre, romarin, oignon, beurre, lardons, poulet, pomme de terre, champignon, bouquet garni, vin blanc
viande;Rôti de porc aux oignons et carottes;oignon, carotte, rôti de porc, vin blanc
viande;Tourte chair à saucisse, brousse et petit pois;sel, poivre, pâte feuilletée, chair à saucisse, brousse, oeuf, petits pois
viande;Escalope Valdostana;sauce bolognaise, sel, poivre, beurre, escalope de dinde, chapelure, jambon, mozzarella, gruyère, oeuf
viande;Filet mignon aux girolles et noix de cajou;farine, beurre, filet mignon, girolles, noix de cajou, bouillon de volaille, échalote
viande;Profiteroles au foie gras sauce figue balsamique;sel, chou, Foie gras, Confiture de figue, crème balsamique, crème chantilly
viande;Rognons d'agneau poêlés aux petits oignons blancs;sel, poivre, crème fraîche, persil, beurre, huile, rognons, oignon blanc, ail
viande;"Hamburger ""de régime""";oignon, tomate, viande hachée, gruyère, salade, cornichons
viande;magret de canard aux échalotes, sauce au vin;huile d'olive, vin rouge, Magret de Canard, échalote, crème fraîche épaisse
viande;Cuisse de lapin à la moutarde à l'ancienne en papillote;sel, poivre, carotte, huile d'olive, moutarde à l'ancienne, cuisse de lapin, crème fraîche épaisse, échalote
viande;Pâté aux foies de volaille (avec version sans porc);liqueur, sel, poivre, thym, persil, porc, chair à saucisse, foie, foie, barde de lard, oeuf, échalote, ail, laurier, cassonade
viande;Poulet au fromage blanc;fromage râpé, fromage blanc, lardons, escalope de poulet, mascarpone, sauce soja
viande;Cailles aux baies de genièvre;romarin, thym, feuille de laurier, caille, lardons fumés, raisins secs, ail, genièvre, gelée
viande;Cuisse de dinde rôtie;huile, piment de Cayenne, Ras el Hanout, cumin, beurre tendre, cuisse de dinde, pomme de terre, ail, paprika
viande;Filet mignon à la bière et au saint-nectaire;farine, huile, sel, poivre, crème fraîche, filet mignon, bière blonde, saint-nectaire
viande;Filet mignon aux chanterelles et suprêmes d'orange;sel, poivre, huile d'olive, beurre, thym, piment, oignon, orange, filet mignon, chanterelle, ail, vin blanc, crème
viande;Magret de canard en papillote (barbecue);feuille de laurier, persil, thym, sel, poivre, Magret de Canard, ail
viande;Mijoté de poulet aux légumes au Companion;huile d'olive, moutarde, carotte, oignon, courgette, aubergine, cuisse de poulet, pomme de terre, concentré de tomates, bouillon, bouquet garni
viande;ris de veau aux pommes de terre;sel, poivre, huile, beurre, lardons, fond de veau, oignon jaune, oignon, carotte, ris de veau, champignons de Paris, olives vertes, noilly prat, vin blanc sec, pomme de terre, quenelle de veau
viande;Rôti de porc à la broche;moutarde, poivre, sel, huile d'olive, rôti de porc
viande;Sauté de porc à la moutarde;persil, farine, sel, poivre, moutarde de Dijon, huile d'olive, oignon, carotte, sauté de porc, ail, eau, vin blanc, bouquet garni, crème fraîche liquide
viande;Verrines de boudins noirs aux spéculoos;spéculoos, beurre, boudin noir, pomme
viande;blanquette de veau au micro-ondes;poivre, sel, crème fraîche, carotte, blanquette de veau, pomme de terre, échalote, ail, vin blanc, herbes de Provence
viande;Filet mignon au porto;poivre, sel, huile d'olive, fond de veau, farine, porto, filet mignon, échalote, champignons de Paris, eau
viande;Magret de canard aux poires (au four, simple et délicieux);poivre, miel, vinaigre balsamique, Magret de Canard, poire, ail
viande;Manchons de canard à l'orange;orange, canard, échalote, cube de bouillon, vin blanc
viande;Escalopes de dinde à la crème de whisky;sel, poivre, crème fraîche, whisky, farine, huile, beurre, escalope de dinde, persil, citron
viande;Cuisse de dinde et sa symphonie de légumes au four;origan, feuille de laurier, moutarde, huile d'olive, tomate, courgette, aubergine, cuisse de dinde, ail
viande;Foie gras à la confiture de figues;Foie gras, confiture, ciboulette, pain de mie
viande;Magrets de Canard au poivre vert et aux poivrons;sel, cognac, poivre vert, poivron vert, poivron rouge, Magret de Canard, crème liquide, riz basmati
viande;NOISETTES DE CHEVREUIL;sel, poivre, crème fraîche, bouillon de boeuf, vin rouge, beurre, oignon, noisettes, genièvre, gelée
viande;Poulet rôti aux patates douces;sel, poivre, huile d'olive, persil, coriandre, muscade, carotte, oignon, tomate, poulet, pomme de terre, patate douce, ail, croûtons, vin blanc sec, vin rosé
viande;Yakitori (brochettes de poulet japonaises);mirin, sucre, poireau, cuisse de poulet, soja
viande;Blanc de poulet aux endives, champignon et lardons au Monsieur Cuisine;beurre, persil, cognac, farine, crème fraîche, oignon, blanc de poulet, lardons fumés, endive, champignon, sel et poivre
viande;boulettes surprises à la mozzarella;sel, poivre, huile d'olive, poivron rouge, oignon, persil, haché de veau, mozzarella, oeuf, chapelure, ail, coulis de tomate, cube de bouillon, basilic
viande;Côtes de porc à la crème de paprika;sel, poivre, beurre, côte de porc, paprika, vin blanc, crème fraîche épaisse
viande;Demi-cailles au barbecue;huile d'olive, Ras el Hanout, caille, herbes de Provence
viande;Magret de canard au miel et au vinaigre de framboise;miel, vinaigre de framboise, Magret de Canard, échalote
viande;Soupe aux restes de boudin;sel, poivre, thym, feuille de laurier, carotte, boudin noir, blanc de poireau, champignons de Paris
viande;Cailles farcies sauce aux morilles;huile d'olive, poivre, sel, crème fraîche, cognac, farine, lard fumé, poireau, caille, céleri, morilles, lait, échalote, vin blanc
viande;Emincé de foie au vin rouge - Sürlewerle ( Alsace);sel, poivre, persil, beurre, huile, vinaigre, vin rouge, farine, oignon, foie de veau, échalote, ciboulette
viande;Poulet au citron et au bouillon de légumes;sel, poivre, feuille de laurier, origan, huile d'olive, poulet, pomme de terre, citron, bouillon de légumes, ail
viande;Rôti de veau à l'orange;orange, échalote, rôti de veau, ail
viande;Sanglier au chocolat;sel, poivre, crème fraîche, oignon, beurre, farine, sanglier, chocolat noir, thym, clou de girofle, feuille de laurier, vinaigre de vin, vin rouge, poivre, oignon, poireau, carotte, céleri-rave, ail, baie de genévrier, vin blanc
viande;Tournedos de saumon aux herbes;sel, poivre, huile d'olive, saumon, herbes, poitrine fumée, vin blanc
viande;Filets de poulet à la normande;beurre, huile, persil, poivre, ail, spaghetti, crème liquide, bouillon de veau, filet de poulet, jus de citron, champignons de Paris
viande;Boeuf et pommes de terre au curry;gingembre, curry, oignon, huile, boeuf, ail, concentré de tomates, pomme de terre, piment vert
viande;Brochettes de poulet miel citron curry;tomate, huile d'olive, sel, poivre, curry, miel, blanc de poulet, herbes de Provence, jus de citron, boulgour, crème fraîche épaisse
viande;Curry de poulet et pommes de terre au lait de coco;sel, poivre, huile d'olive, piment, curry, banane, pomme de terre, poulet, pomme, lait de coco, oignon nouveau
viande;Escalope de poulet à la cancoillotte;sel, poivre, escalope de poulet, vin blanc, crème fraîche épaisse, cancoillotte
viande;Filet mignon de porc aux abricots secs;sel, poivre, huile d'olive, sucre roux, curry, oignon, abricot, filet mignon, eau, garam masala, mélange d'épices indiennes, crème liquide
viande;Poulet à la moutarde et au miel;sel, poivre, oignon, miel, moutarde à l'ancienne, escalope de poulet
viande;Emincé de poulet sauce cacahuètes;origan, poivre, poivron jaune, oignon, escalope de poulet, citron, arachide, sauce soja, huile de noix
viande;Médaillons de cerf flambés;banane, cognac, beurre, sel, poivre, cerf, cerises, kirsch
viande;Paupiettes de chou au saumon frais;poivre, sel, emmental, huile d'olive, tomate, saumon frais, lardons fumés, échalote, chou, crème semi-épaisse, vin blanc sec
viande;Hot-dog Michigan sur BBQ;pain, saucisse, spaghetti, fromage, cheddar, gruyère
viande;Sauté de porc vermicels et légumes au wok;sel, poivre, huile, oignon, carotte, vermicelles de riz, porc, ail, échalote, sauce soja
viande;Boudin en papillotes;moutarde, poireau, boudin noir, vin blanc
viande;Filet mignon de porc en papillote;moutarde, filet mignon, champignons de Paris, soja, papier sulfurisé
viande;Foie Gras poêlé à la purée de figues;beurre, figue, Foie gras, Volaille, Beaumes de Venise, échalote
viande;Hamburger au bleu d'Auvergne;oignon, tomate, pain pour hamburger, viande hachée, bleu d'Auvergne, salade
viande;Le burger Auvergnat;huile de tournesol, tomate, poivron rouge, concombre, steak haché, pain pour hamburger, bleu d'Auvergne, sauce hamburger
viande;Nems au poulet et aux champignons noirs;sel, gingembre, vermicelles de riz, coriandre, champignon noir, oignon, blanc de poulet, cube de bouillon, oeuf, citron, sauce nuoc mam, sauce soja, feuille de riz
viande;Papillotes de côtes de porc;sel, poivre, persil, crème fraîche, beurre, côte de porc, girolles, jambon, vin blanc
viande;Poulet tandoori au lait de coco ultra facile;huile d'olive, oignon, blanc de poulet, ail, cube de bouillon, lait de coco, tandoori
viande;roti de porc, petits pois, carottes, pommes de terre  (frich'ti);farine, sel, poivre, thym, carotte, rôti de porc, petits pois, pomme de terre, laurier
viande;Chapon farci aux boudins blancs;huile d'olive, foie, boudin blanc, échalote, chapon, bouillon de volaille, purée, marrons, champignon
viande;Foie mi-cuit au sel et son chutney de poires;sucre, quatre-épices, poivre, gros sel, foie, épices, orange, gingembre, tomates concassées, vinaigre de cidre, cassonade, oignon rouge, poire, raisin muscat, cannelle
viande;"Cuissot de sanglier tourne-broche (four) avec ""arrosage automatique""";poivre, sel, lard fumé, romarin, oignon jaune, vinaigre balsamique, porto, moutarde de Dijon, huile d'olive, épaule, bière brune, échalote, sarriette, cèpes, ail, barde de lard
